pid,majorcat,province,area,sex,age,a003,a010,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d016,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,First_Work,year,Resign,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,insurance,주당근로일,주당근로시간,직장에서의복리후생제공여부,보험가입여부,직장만족도
102065.0,4.0,3.0,10.0,1.0,24.5,2.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.3,2.0,5.0,6.0,7.0,6.0,1.0,1.0,2019.0,0.0,2014-03-01,2018-02-28,2019-09-01,2017-09-01,,,24.0,,24.0,1.0,1.0,3.0,4.0,8.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
102070.0,4.0,4.0,15.0,1.0,29.083333333333332,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.5,2.0,3.0,6.0,6.0,5.0,2.0,1.0,2019.0,0.0,2015-03-01,2018-02-28,2019-09-01,2017-08-01,,,25.0,,25.0,1.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,40.0,제공한다,가입했다,보통이다
102099.0,4.0,4.0,14.0,1.0,25.333333333333332,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,5.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,3.0,5.0,5.0,5.0,1.0,1.0,2019.0,0.0,2013-03-01,2018-02-28,2019-09-01,2016-12-01,,,33.0,,33.0,1.0,1.0,4.0,3.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,1.125,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
102151.0,4.0,5.0,6.0,1.0,24.5,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,5.5,49.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,3.8,2.0,4.0,7.0,7.0,7.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2018-01-01,2018-04-01,,3.0,3.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,5.5,49.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,5.5,49.0,제공하지않는다,가입하지않음,그렇지않다
102153.0,4.0,5.0,13.0,1.0,26.833333333333332,2.0,-1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,5.0,5.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,3.5,2.0,4.0,6.0,6.0,6.0,1.0,1.0,2019.0,0.0,2016-03-01,2018-02-28,2019-09-01,2016-10-01,,,35.0,,35.0,1.0,1.0,4.0,4.0,-1.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,2.0930232558139537,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
102165.0,4.0,2.0,9.0,1.0,24.666666666666668,,,,,,,,,,,,,,,,,,,,,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.9,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2013-03-01,2018-02-28,2019-09-01,,2018-07-01,2019-02-01,,7.0,7.0,0.0,0.0,2.0,3.0,-1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,0.0,0.0,1.0,8.0,제공하지않는다,가입하지않음,보통이다
102211.0,4.0,4.0,14.0,1.0,23.75,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,2.0,4.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2018-09-01,2019-03-01,,6.0,6.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,보통이다
102217.0,4.0,5.0,13.0,1.0,28.416666666666668,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,40.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.9,2.0,5.0,6.0,6.0,6.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-05-01,2018-06-01,,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,40.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,,2.0,2.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,보통이다
102288.0,4.0,4.0,14.0,1.0,25.583333333333332,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.0,4.0,6.0,6.0,6.0,1.0,1.0,2019.0,0.0,2012-03-01,2018-02-28,2019-09-01,2017-03-01,,,30.0,,30.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
102289.0,4.0,4.0,14.0,1.0,24.166666666666668,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,48.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,3.3,2.0,5.0,6.0,7.0,6.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2017-08-01,2019-05-01,,21.0,21.0,1.0,0.0,4.0,4.0,-1.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,48.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,3.0,0.0,1.0,6.0,48.0,제공하지않는다,가입했다,그렇다
102311.0,4.0,5.0,6.0,1.0,25.166666666666668,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,50.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,2.8,2.0,4.0,4.0,6.0,4.0,1.0,1.0,2019.0,0.0,2013-03-01,2018-02-28,2019-09-01,2016-09-01,,,36.0,,36.0,1.0,1.0,4.0,3.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,50.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,50.0,제공한다,가입했다,그렇다
102327.0,4.0,1.0,1.0,1.0,24.0,,,,,,,,,,,,,,,,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,6.0,6.0,5.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2018-02-01,2018-03-01,,1.0,1.0,0.0,0.0,1.0,3.0,9.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,3.0,24.0,제공하지않는다,가입하지않음,그렇다
102362.0,4.0,2.0,8.0,1.0,23.916666666666668,1.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,40.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,3.0,3.6,1.0,1.0,7.0,7.0,7.0,1.0,1.0,2019.0,0.0,2014-03-01,2018-02-28,2019-09-01,2017-07-01,,,26.0,,26.0,1.0,1.0,1.0,1.0,9.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,40.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,그렇다
102471.0,4.0,3.0,4.0,1.0,24.666666666666668,2.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,3.7,1.0,4.0,5.0,5.0,5.0,1.0,1.0,2019.0,0.0,2013-03-01,2018-02-28,2019-09-01,2017-09-01,,,24.0,,24.0,1.0,1.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,2.0930232558139537,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
102478.0,4.0,3.0,10.0,1.0,24.083333333333332,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.6,2.0,4.0,6.0,7.0,7.0,1.0,1.0,2019.0,0.0,2014-03-01,2018-02-28,2019-09-01,2017-03-01,,,30.0,,30.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,1.125,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
102498.0,4.0,4.0,3.0,1.0,23.916666666666668,,,,,,,,,,,,,,,,,,,,,6.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,40.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,6.0,6.0,6.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2017-09-01,2019-06-01,,21.0,21.0,1.0,0.0,2.0,1.0,6.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,1.125,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
102521.0,4.0,2.0,8.0,1.0,26.333333333333332,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,12.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.4,1.0,4.0,7.0,6.0,6.0,1.0,2.0,2019.0,1.0,2012-03-01,2018-02-28,2019-09-01,,2018-12-01,2019-06-01,,6.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,12.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,2.0,12.0,제공하지않는다,가입하지않음,그렇다
102532.0,4.0,2.0,8.0,1.0,25.333333333333332,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,44.0,4.0,5.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.8,1.0,4.0,6.0,7.0,5.0,1.0,1.0,2019.0,0.0,2013-03-01,2018-02-28,2019-09-01,2017-08-01,,,25.0,,25.0,1.0,1.0,4.0,4.0,9.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,44.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,4.0,44.0,제공하지않는다,가입했다,그렇다
102649.0,4.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,35.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.3,1.0,5.0,7.0,7.0,7.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-08-01,2019-08-01,,12.0,12.0,1.0,0.0,1.0,1.0,9.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,35.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,5.0,35.0,제공하지않는다,가입했다,그렇다
102653.0,4.0,2.0,8.0,2.0,23.666666666666668,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,18.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.4,1.0,4.0,6.0,5.0,6.0,1.0,2.0,2019.0,1.0,2017-03-01,2018-02-28,2019-09-01,,2018-10-01,2019-07-01,,9.0,9.0,0.0,0.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,18.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,3.0,18.0,제공하지않는다,가입하지않음,그렇다
102726.0,4.0,2.0,8.0,2.0,21.916666666666668,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,40.0,4.0,4.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,4.0,6.0,6.0,6.0,1.0,1.0,2019.0,0.0,2016-03-01,2018-02-28,2019-09-01,2017-08-01,,,25.0,,25.0,1.0,1.0,5.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
102807.0,4.0,2.0,8.0,1.0,24.916666666666668,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,52.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,4.3,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2013-03-01,2018-02-28,2019-09-01,,2018-02-01,2019-03-01,,13.0,13.0,1.0,0.0,3.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,52.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,52.0,제공한다,가입했다,그렇지않다
102813.0,4.0,2.0,8.0,2.0,24.833333333333332,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,40.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,3.6,2.0,5.0,4.0,5.0,4.0,1.0,2.0,2019.0,1.0,2013-03-01,2018-02-28,2019-09-01,,2018-08-01,2019-05-01,,9.0,9.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
102831.0,4.0,5.0,13.0,2.0,21.916666666666668,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,40.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.2,2.0,3.0,6.0,6.0,4.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-07-01,2018-12-01,,5.0,5.0,0.0,0.0,1.0,2.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,40.0,제공한다,가입했다,보통이다
102845.0,4.0,1.0,1.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,40.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,4.3,2.0,5.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2017-12-01,2018-06-01,,6.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇지않다
102847.0,4.0,1.0,1.0,2.0,22.666666666666668,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,40.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,2019.0,1.0,2015-03-01,2018-02-28,2019-09-01,,2019-06-01,2019-07-01,,1.0,1.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
102853.0,4.0,1.0,1.0,2.0,23.75,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,45.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,2019.0,1.0,2015-03-01,2018-02-28,2019-09-01,,2018-01-01,2018-03-01,,2.0,2.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,45.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,5.0,45.0,제공하지않는다,가입했다,그렇지않다
102951.0,4.0,3.0,11.0,1.0,25.916666666666668,2.0,-1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.5,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2013-03-01,2017-08-31,2019-09-01,2017-08-01,2017-06-01,2017-08-01,25.0,2.0,2.0,0.0,0.0,1.0,1.0,-1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,보통이다
102982.0,4.0,4.0,3.0,1.0,25.333333333333332,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.3,1.0,4.0,6.0,6.0,6.0,1.0,1.0,2019.0,0.0,2013-03-01,2018-02-28,2019-09-01,2017-09-01,,,24.0,,24.0,1.0,1.0,4.0,3.0,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇다
103003.0,4.0,5.0,6.0,1.0,24.083333333333332,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,5.0,40.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.6,2.0,5.0,6.0,6.0,6.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2018-10-01,2019-02-01,,4.0,4.0,0.0,0.0,3.0,2.0,-1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,,1.0,1.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇지않다
103024.0,4.0,2.0,9.0,2.0,22.583333333333332,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,55.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.3,2.0,3.0,4.0,5.0,4.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2017-12-01,2018-02-01,,2.0,2.0,0.0,0.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,55.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,5.0,55.0,제공하지않는다,가입하지않음,그렇다
103114.0,4.0,4.0,15.0,1.0,27.75,,,,,,,,,,,,,,,,,,,,,6.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,20.0,4.0,5.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.5,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-08-01,2019-07-01,,11.0,11.0,0.0,0.0,5.0,3.0,6.0,5.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,20.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,5.0,20.0,제공하지않는다,가입했다,그렇다
103138.0,4.0,5.0,12.0,1.0,25.666666666666668,,,,,,,,,,,,,,,,,,,,,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,30.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.4,2.0,4.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-12-01,2019-04-01,,4.0,4.0,0.0,0.0,1.0,1.0,9.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,30.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,6.0,30.0,제공하지않는다,가입했다,그렇다
103358.0,5.0,5.0,6.0,1.0,24.666666666666668,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,3.8,2.0,4.0,5.0,5.0,5.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2017-12-01,2018-06-01,,6.0,6.0,0.0,0.0,4.0,4.0,-1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,3.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇다
103377.0,5.0,2.0,8.0,2.0,29.5,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,45.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,6.0,6.0,6.0,2.0,2.0,2019.0,1.0,2009-03-01,2018-02-28,2019-09-01,,2018-05-01,2019-06-01,,13.0,13.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,45.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,5.0,45.0,제공하지않는다,가입했다,그렇다
